"","Year","Month","PF","PV","cases","Population","prcp","tmean","tmin","tmax","source"
"128",1990,8,6,30,36,157607,0.151548570202243,24.1637697219849,19.299768447876,29.0277709960938,"worldclim"
"129",1990,8,6,30,36,157607,0.164516125955889,24.3149995803833,21.0599994659424,27.5699996948242,"terraclimate"
"130",1990,8,6,30,36,157607,0.17741935483871,21.3999996185303,NA,NA,"cru"
"131",1990,8,6,30,36,157607,0.309677419354839,22.9,19.94,25.86,"station"
"132",1990,8,6,30,36,157607,0.987474342698094,20.9749128130401,NA,NA,"era5"
"133",1990,9,0,24,24,157607,0.0666666666666667,25.15,20.85,29.45,"chelsa"
"134",1990,9,0,24,24,157607,0.21,23,20.32,25.68,"station"
"135",1990,9,0,24,24,157607,0.57333335876465,24.5450000762939,20.9400005340576,28.1499996185303,"terraclimate"
"136",1990,9,0,24,24,157607,0.84410260518392,24.2721347808837,19.1961345672607,29.3481349945068,"worldclim"
"137",1990,9,0,24,24,157607,1.25333340962728,22,NA,NA,"cru"
"138",1990,9,0,24,24,157607,1.73258159909598,21.1839428323863,NA,NA,"era5"
"139",1990,10,2,60,62,157607,0.193548387096774,24.85,20.75,28.95,"chelsa"
"140",1990,10,2,60,62,157607,0.703225806451613,23.445,20.91,25.98,"station"
"141",1990,10,2,60,62,157607,1.09032255603421,24.4549999237061,21.5599994659424,27.3500003814697,"terraclimate"
"142",1990,10,2,60,62,157607,1.20641794512349,24.3468971252441,19.3508968353271,29.3428974151611,"worldclim"
"143",1990,10,2,60,62,157607,2.03548394480059,22.1000003814697,NA,NA,"cru"
"144",1990,10,2,60,62,157607,2.06726912082225,21.5724327707808,NA,NA,"era5"
"145",1990,11,6,46,52,157607,0.42,23.825,21.07,26.58,"station"
"146",1990,11,6,46,52,157607,0.5,24.95,21.25,28.65,"chelsa"
"147",1990,11,6,46,52,157607,0.514321009318033,25.3118572235107,20.2258567810059,30.3978576660156,"worldclim"
"148",1990,11,6,46,52,157607,0.533333333333333,25.4799995422363,21.8099994659424,29.1499996185303,"terraclimate"
"149",1990,11,6,46,52,157607,0.933333333333333,22.8000011444092,NA,NA,"cru"
"150",1990,11,6,46,52,157607,1.50294198564876,21.6728691459301,NA,NA,"era5"
"151",1990,12,1,74,75,157607,0.319354838709677,25.575,21.92,29.23,"station"
"152",1990,12,1,74,75,157607,0.354838709677419,25.15,21.85,28.45,"chelsa"
"153",1990,12,1,74,75,157607,0.638709652808403,26.0950002670288,21.8999996185303,30.2900009155273,"terraclimate"
"154",1990,12,1,74,75,157607,0.642544592580487,25.7449836730957,20.5849838256836,30.9049835205078,"worldclim"
"155",1990,12,1,74,75,157607,1.55668742709386,23.095292936115,NA,NA,"era5"
"156",1990,12,1,74,75,157607,1.73548384635679,22.8000011444092,NA,NA,"cru"
"157",1991,1,9,29,38,163069.6364,0.903225806451613,25.65,22.95,28.35,"chelsa"
"158",1991,1,9,29,38,163069.6364,0.958064516129032,27.135,22.89,31.38,"station"
"159",1991,1,9,29,38,163069.6364,1.64105433802451,26.0171804428101,20.965181350708,31.0691795349121,"worldclim"
"160",1991,1,9,29,38,163069.6364,1.825806402391,26.6499996185303,22.5499992370605,30.75,"terraclimate"
"161",1991,1,9,29,38,163069.6364,2.00967739474389,22.8000011444092,NA,NA,"cru"
"162",1991,1,9,29,38,163069.6364,2.55830701766152,23.6836359661772,NA,NA,"era5"
"163",1991,2,12,80,92,163069.6364,3.37931034482759,26.45,24.25,28.65,"chelsa"
"164",1991,2,12,80,92,163069.6364,3.51627270928745,26.9705963134765,21.9765968322754,31.9645957946777,"worldclim"
"165",1991,2,12,80,92,163069.6364,3.62758610166352,27.1050004959107,22.6900005340576,31.5200004577637,"terraclimate"
"166",1991,2,12,80,92,163069.6364,6.06206907075028,23.5,NA,NA,"cru"
"167",1991,2,12,80,92,163069.6364,7.67931034482759,27.505,23.48,31.53,"station"
"168",1991,2,12,80,92,163069.6364,9.12013682318526,24.5921518063598,NA,NA,"era5"
"169",1991,3,15,75,90,163069.6364,2.47108311806955,27.4517793655396,22.2937793731689,32.6097793579102,"worldclim"
"170",1991,3,15,75,90,163069.6364,3.04838709677419,27.4849996566772,23.5499992370605,31.4200000762939,"terraclimate"
"171",1991,3,15,75,90,163069.6364,3.43870967741935,27.665,23.37,31.96,"station"
"172",1991,3,15,75,90,163069.6364,4.91612932758945,23.8000011444092,NA,NA,"cru"
"173",1991,3,15,75,90,163069.6364,7.64516129032258,26.65,24.65,28.65,"chelsa"
"174",1991,3,15,75,90,163069.6364,9.51345573557889,25.0326443349331,NA,NA,"era5"
"175",1991,4,15,155,170,163069.6364,0.456666666666667,27.515,23.23,31.8,"station"
"176",1991,4,15,155,170,163069.6364,0.7,26.05,23.55,28.55,"chelsa"
"177",1991,4,15,155,170,163069.6364,0.840988286336263,27.1169633865357,21.8489627838135,32.3849639892578,"worldclim"
"178",1991,4,15,155,170,163069.6364,0.85,27.2550001144409,22.8199996948242,31.6900005340576,"terraclimate"
"179",1991,4,15,155,170,163069.6364,1.6466667175293,23.5,NA,NA,"cru"
"180",1991,4,15,155,170,163069.6364,5.27000883602761,24.1185203722803,NA,NA,"era5"
"181",1991,5,15,78,93,163069.6364,0.212903225806452,27.345,23.39,31.3,"station"
"182",1991,5,15,78,93,163069.6364,0.801401384415165,26.7826566696167,21.7726573944092,31.7926559448242,"worldclim"
"183",1991,5,15,78,93,163069.6364,0.890322592950636,26.9449996948242,23.3400001525879,30.5499992370605,"terraclimate"
"184",1991,5,15,78,93,163069.6364,1.82903228267547,23.5,NA,NA,"cru"
"185",1991,5,15,78,93,163069.6364,2.25806451612903,26.15,23.45,28.85,"chelsa"
"186",1991,5,15,78,93,163069.6364,7.11934061666107,23.8360749315052,NA,NA,"era5"
"187",1991,6,19,64,83,163069.6364,0.0866666666666667,25.56,22.05,29.07,"station"
"188",1991,6,19,64,83,163069.6364,0.266666666666667,25.85,22.75,28.95,"chelsa"
"189",1991,6,19,64,83,163069.6364,0.36432825724284,25.6121101379394,20.8661098480225,30.3581104278564,"worldclim"
"190",1991,6,19,64,83,163069.6364,0.423333326975503,25.7250003814697,22.75,28.7000007629395,"terraclimate"
"191",1991,6,19,64,83,163069.6364,0.593333371480307,22.7000007629395,NA,NA,"cru"
"192",1991,6,19,64,83,163069.6364,2.97849865077771,22.9326573844774,NA,NA,"era5"
"193",1991,7,4,63,67,163069.6364,0,25.25,21.65,28.85,"chelsa"
"194",1991,7,4,63,67,163069.6364,0.280159088873094,24.6975584030152,20.0955581665039,29.2995586395264,"worldclim"
"195",1991,7,4,63,67,163069.6364,0.319354826404202,24.7750005722046,22.1200008392334,27.4300003051758,"terraclimate"
"196",1991,7,4,63,67,163069.6364,0.438709689724829,21.3999996185303,NA,NA,"cru"
"197",1991,7,4,63,67,163069.6364,0.464516129032258,24.19,21.38,27,"station"
"198",1991,7,4,63,67,163069.6364,2.03551045087742,21.8666042858119,NA,NA,"era5"
"199",1991,8,6,62,68,163069.6364,0.032258064516129,25.15,21.25,29.05,"chelsa"
"200",1991,8,6,62,68,163069.6364,0.209433494075652,23.7941522598266,18.9301509857178,28.6581535339355,"worldclim"
"201",1991,8,6,62,68,163069.6364,0.225806451612903,23.710000038147,20.6800003051758,26.7399997711182,"terraclimate"
"202",1991,8,6,62,68,163069.6364,0.264516122879521,21.1000003814697,NA,NA,"cru"
"203",1991,8,6,62,68,163069.6364,0.316129032258065,23.675,20.97,26.38,"station"
"204",1991,8,6,62,68,163069.6364,1.84984438043073,21.2833595489046,NA,NA,"era5"
"205",1991,9,10,47,57,163069.6364,0.266666666666667,23.9399995803833,20.5699996948242,27.3099994659424,"terraclimate"
"206",1991,9,10,47,57,163069.6364,0.277436192830404,24.0334186553956,18.9574184417725,29.1094188690186,"worldclim"
"207",1991,9,10,47,57,163069.6364,0.356666666666667,22.545,19.91,25.18,"station"
"208",1991,9,10,47,57,163069.6364,0.366666666666667,25.15,21.15,29.15,"chelsa"
